ASSIG40H17,TID0000273,7,Hindi,SKV Avantika,2020-08-11,0,Complete and submit by the deadline.
ASSIG40G17,TID0000274,7,GK,SKV Avantika,2020-01-16,0,Complete and submit by the deadline.
ASSIG40E17,TID0000275,7,English,SKV Avantika,2020-09-14,0,Complete and submit by the deadline.
ASSIG40M18,TID0000276,8,Maths,SKV Avantika,2020-07-14,0,Complete and submit by the deadline.
ASSIG40S18,TID0000277,8,Science,SKV Avantika,2020-02-15,0,Complete and submit by the deadline.
ASSIG40H18,TID0000278,8,Hindi,SKV Avantika,2020-04-14,0,Complete and submit by the deadline.
ASSIG40G18,TID0000279,8,GK,SKV Avantika,2020-01-13,0,Complete and submit by the deadline.
ASSIG40E18,TID0000280,8,English,SKV Avantika,2020-09-12,0,Complete and submit by the deadline.
ASSIG40M19,TID0000281,9,Maths,SKV Avantika,2020-07-14,0,Complete and submit by the deadline.
ASSIG40S19,TID0000282,9,Science,SKV Avantika,2020-05-12,0,Complete and submit by the deadline.
ASSIG40H19,TID0000283,9,Hindi,SKV Avantika,2020-05-14,0,Complete and submit by the deadline.
ASSIG40G19,TID0000284,9,GK,SKV Avantika,2020-09-16,0,Complete and submit by the deadline.
ASSIG40E19,TID0000285,9,English,SKV Avantika,2020-03-11,0,Complete and submit by the deadline.
ASSIG40M20,TID0000286,10,Maths,SKV Avantika,2020-09-12,0,Complete and submit by the deadline.
ASSIG40S20,TID0000287,10,Science,SKV Avantika,2020-07-19,0,Complete and submit by the deadline.
ASSIG40H20,TID0000288,10,Hindi,SKV Avantika,2020-04-20,0,Complete and submit by the deadline.
ASSIG40G20,TID0000289,10,GK,SKV Avantika,2020-02-15,0,Complete and submit by the deadline.
ASSIG40E20,TID0000290,10,English,SKV Avantika,2020-07-13,0,Complete and submit by the deadline.
ASSIG40M21,TID0000291,11,Maths,SKV Avantika,2020-02-12,0,Complete and submit by the deadline.
ASSIG40S21,TID0000292,11,Science,SKV Avantika,2020-06-16,0,Complete and submit by the deadline.
ASSIG40H21,TID0000293,11,Hindi,SKV Avantika,2020-07-14,0,Complete and submit by the deadline.
ASSIG40G21,TID0000294,11,GK,SKV Avantika,2020-04-19,0,Complete and submit by the deadline.
ASSIG40E21,TID0000295,11,English,SKV Avantika,2020-07-13,0,Complete and submit by the deadline.
ASSIG40M22,TID0000296,12,Maths,SKV Avantika,2020-01-17,0,Complete and submit by the deadline.
ASSIG40S22,TID0000297,12,Science,SKV Avantika,2020-05-16,0,Complete and submit by the deadline.
ASSIG40H22,TID0000298,12,Hindi,SKV Avantika,2020-08-15,0,Complete and submit by the deadline.
ASSIG40G22,TID0000299,12,GK,SKV Avantika,2020-02-13,0,Complete and submit by the deadline.
ASSIG40E22,TID0000300,12,English,SKV Avantika,2020-03-14,0,Complete and submit by the deadline.
ASSIG01M11,TID0000001,1,Maths,SKV Rohini,2020-06-14,0,Complete and submit by the deadline.
ASSIG01S11,TID0000002,1,Science,SKV Rohini,2020-02-13,0,Complete and submit by the deadline.
ASSIG01H11,TID0000003,1,Hindi,SKV Rohini,2020-08-18,0,Complete and submit by the deadline.
ASSIG01G11,TID0000004,1,GK,SKV Rohini,2020-07-17,0,Complete and submit by the deadline.
ASSIG01E11,TID0000005,1,English,SKV Rohini,2020-04-17,0,Complete and submit by the deadline.
ASSIG01M12,TID0000006,2,Maths,SKV Rohini,2020-07-17,0,Complete and submit by the deadline.
ASSIG01S12,TID0000007,2,Science,SKV Rohini,2020-06-14,0,Complete and submit by the deadline.
ASSIG01H12,TID0000008,2,Hindi,SKV Rohini,2020-03-18,0,Complete and submit by the deadline.
ASSIG01G12,TID0000009,2,GK,SKV Rohini,2020-03-13,0,Complete and submit by the deadline.
ASSIG01E12,TID0000010,2,English,SKV Rohini,2020-07-17,0,Complete and submit by the deadline.
ASSIG01M13,TID0000011,3,Maths,SKV Rohini,2020-08-18,0,Complete and submit by the deadline.
ASSIG01S13,TID0000012,3,Science,SKV Rohini,2020-03-20,0,Complete and submit by the deadline.
ASSIG01H13,TID0000013,3,Hindi,SKV Rohini,2020-07-11,0,Complete and submit by the deadline.
ASSIG01G13,TID0000014,3,GK,SKV Rohini,2020-04-13,0,Complete and submit by the deadline.
ASSIG01E13,TID0000015,3,English,SKV Rohini,2020-06-14,0,Complete and submit by the deadline.
ASSIG01M14,TID0000016,4,Maths,SKV Rohini,2020-01-12,0,Complete and submit by the deadline.
ASSIG01S14,TID0000017,4,Science,SKV Rohini,2020-04-16,0,Complete and submit by the deadline.
ASSIG01H14,TID0000018,4,Hindi,SKV Rohini,2020-08-12,0,Complete and submit by the deadline.
ASSIG01G14,TID0000019,4,GK,SKV Rohini,2020-02-16,0,Complete and submit by the deadline.
ASSIG01E14,TID0000020,4,English,SKV Rohini,2020-04-13,0,Complete and submit by the deadline.
ASSIG01M15,TID0000021,5,Maths,SKV Rohini,2020-01-15,0,Complete and submit by the deadline.
ASSIG01S15,TID0000022,5,Science,SKV Rohini,2020-07-18,0,Complete and submit by the deadline.
ASSIG01H15,TID0000023,5,Hindi,SKV Rohini,2020-05-19,0,Complete and submit by the deadline.
ASSIG01G15,TID0000024,5,GK,SKV Rohini,2020-04-16,0,Complete and submit by the deadline.
ASSIG01E15,TID0000025,5,English,SKV Rohini,2020-09-12,0,Complete and submit by the deadline.
ASSIG01M16,TID0000026,6,Maths,SKV Rohini,2020-09-13,0,Complete and submit by the deadline.
ASSIG01S16,TID0000027,6,Science,SKV Rohini,2020-03-14,0,Complete and submit by the deadline.
ASSIG01H16,TID0000028,6,Hindi,SKV Rohini,2020-03-17,0,Complete and submit by the deadline.
ASSIG01G16,TID0000029,6,GK,SKV Rohini,2020-02-18,0,Complete and submit by the deadline.
ASSIG01E16,TID0000030,6,English,SKV Rohini,2020-03-14,0,Complete and submit by the deadline.
ASSIG01M17,TID0000031,7,Maths,SKV Rohini,2020-07-19,0,Complete and submit by the deadline.
ASSIG01S17,TID0000032,7,Science,SKV Rohini,2020-07-16,0,Complete and submit by the deadline.
ASSIG01H17,TID0000033,7,Hindi,SKV Rohini,2020-01-11,0,Complete and submit by the deadline.
ASSIG01G17,TID0000034,7,GK,SKV Rohini,2020-02-16,0,Complete and submit by the deadline.
ASSIG01E17,TID0000035,7,English,SKV Rohini,2020-04-17,0,Complete and submit by the deadline.
ASSIG01M18,TID0000036,8,Maths,SKV Rohini,2020-07-14,0,Complete and submit by the deadline.
ASSIG01S18,TID0000037,8,Science,SKV Rohini,2020-09-18,0,Complete and submit by the deadline.
ASSIG01H18,TID0000038,8,Hindi,SKV Rohini,2020-09-12,0,Complete and submit by the deadline.
ASSIG01G18,TID0000039,8,GK,SKV Rohini,2020-03-12,0,Complete and submit by the deadline.
ASSIG01E18,TID0000040,8,English,SKV Rohini,2020-05-19,0,Complete and submit by the deadline.
ASSIG01M19,TID0000041,9,Maths,SKV Rohini,2020-01-16,0,Complete and submit by the deadline.
ASSIG01S19,TID0000042,9,Science,SKV Rohini,2020-06-11,0,Complete and submit by the deadline.
ASSIG01H19,TID0000043,9,Hindi,SKV Rohini,2020-06-12,0,Complete and submit by the deadline.
ASSIG01G19,TID0000044,9,GK,SKV Rohini,2020-09-19,0,Complete and submit by the deadline.
ASSIG01E19,TID0000045,9,English,SKV Rohini,2020-02-11,0,Complete and submit by the deadline.
ASSIG01M20,TID0000046,10,Maths,SKV Rohini,2020-01-14,0,Complete and submit by the deadline.
ASSIG01S20,TID0000047,10,Science,SKV Rohini,2020-09-18,0,Complete and submit by the deadline.
ASSIG01H20,TID0000048,10,Hindi,SKV Rohini,2020-02-17,0,Complete and submit by the deadline.
ASSIG01G20,TID0000049,10,GK,SKV Rohini,2020-06-14,0,Complete and submit by the deadline.
ASSIG01E20,TID0000050,10,English,SKV Rohini,2020-04-16,0,Complete and submit by the deadline.
ASSIG01M21,TID0000051,11,Maths,SKV Rohini,2020-09-18,0,Complete and submit by the deadline.
ASSIG01S21,TID0000052,11,Science,SKV Rohini,2020-04-16,0,Complete and submit by the deadline.
ASSIG01H21,TID0000053,11,Hindi,SKV Rohini,2020-01-14,0,Complete and submit by the deadline.
ASSIG01G21,TID0000054,11,GK,SKV Rohini,2020-05-19,0,Complete and submit by the deadline.
ASSIG01E21,TID0000055,11,English,SKV Rohini,2020-04-20,0,Complete and submit by the deadline.
ASSIG01M22,TID0000056,12,Maths,SKV Rohini,2020-07-19,0,Complete and submit by the deadline.
ASSIG01S22,TID0000057,12,Science,SKV Rohini,2020-03-18,0,Complete and submit by the deadline.
ASSIG01H22,TID0000058,12,Hindi,SKV Rohini,2020-02-11,0,Complete and submit by the deadline.
ASSIG01G22,TID0000059,12,GK,SKV Rohini,2020-09-11,0,Complete and submit by the deadline.
ASSIG01E22,TID0000060,12,English,SKV Rohini,2020-04-14,0,Complete and submit by the deadline.
ASSIG11M11,TID0000061,1,Maths,SKV Karala,2020-08-12,0,Complete and submit by the deadline.
ASSIG11S11,TID0000062,1,Science,SKV Karala,2020-01-15,0,Complete and submit by the deadline.
ASSIG11H11,TID0000063,1,Hindi,SKV Karala,2020-07-16,0,Complete and submit by the deadline.
ASSIG11G11,TID0000064,1,GK,SKV Karala,2020-06-17,0,Complete and submit by the deadline.
ASSIG11E11,TID0000065,1,English,SKV Karala,2020-07-13,0,Complete and submit by the deadline.
ASSIG11M12,TID0000066,2,Maths,SKV Karala,2020-02-16,0,Complete and submit by the deadline.
ASSIG11S12,TID0000067,2,Science,SKV Karala,2020-01-19,0,Complete and submit by the deadline.
ASSIG11H12,TID0000068,2,Hindi,SKV Karala,2020-04-17,0,Complete and submit by the deadline.
ASSIG11G12,TID0000069,2,GK,SKV Karala,2020-06-16,0,Complete and submit by the deadline.
ASSIG11E12,TID0000070,2,English,SKV Karala,2020-04-13,0,Complete and submit by the deadline.
ASSIG11M13,TID0000071,3,Maths,SKV Karala,2020-08-11,0,Complete and submit by the deadline.
ASSIG11S13,TID0000072,3,Science,SKV Karala,2020-08-12,0,Complete and submit by the deadline.
ASSIG11H13,TID0000073,3,Hindi,SKV Karala,2020-01-14,0,Complete and submit by the deadline.
ASSIG11G13,TID0000074,3,GK,SKV Karala,2020-08-16,0,Complete and submit by the deadline.
ASSIG11E13,TID0000075,3,English,SKV Karala,2020-05-15,0,Complete and submit by the deadline.
ASSIG11M14,TID0000076,4,Maths,SKV Karala,2020-06-11,0,Complete and submit by the deadline.
ASSIG11S14,TID0000077,4,Science,SKV Karala,2020-02-19,0,Complete and submit by the deadline.
ASSIG11H14,TID0000078,4,Hindi,SKV Karala,2020-09-18,0,Complete and submit by the deadline.
ASSIG11G14,TID0000079,4,GK,SKV Karala,2020-01-18,0,Complete and submit by the deadline.
ASSIG11E14,TID0000080,4,English,SKV Karala,2020-09-15,0,Complete and submit by the deadline.
ASSIG11M15,TID0000081,5,Maths,SKV Karala,2020-06-12,0,Complete and submit by the deadline.
ASSIG11S15,TID0000082,5,Science,SKV Karala,2020-09-14,0,Complete and submit by the deadline.
ASSIG11H15,TID0000083,5,Hindi,SKV Karala,2020-07-12,0,Complete and submit by the deadline.
ASSIG11G15,TID0000084,5,GK,SKV Karala,2020-03-16,0,Complete and submit by the deadline.
ASSIG11E15,TID0000085,5,English,SKV Karala,2020-01-20,0,Complete and submit by the deadline.
ASSIG11M16,TID0000086,6,Maths,SKV Karala,2020-04-14,0,Complete and submit by the deadline.
ASSIG11S16,TID0000087,6,Science,SKV Karala,2020-06-14,0,Complete and submit by the deadline.
ASSIG11H16,TID0000088,6,Hindi,SKV Karala,2020-01-14,0,Complete and submit by the deadline.
ASSIG11G16,TID0000089,6,GK,SKV Karala,2020-04-17,0,Complete and submit by the deadline.
ASSIG11E16,TID0000090,6,English,SKV Karala,2020-05-13,0,Complete and submit by the deadline.
ASSIG11M17,TID0000091,7,Maths,SKV Karala,2020-09-12,0,Complete and submit by the deadline.
ASSIG11S17,TID0000092,7,Science,SKV Karala,2020-08-11,0,Complete and submit by the deadline.
ASSIG11H17,TID0000093,7,Hindi,SKV Karala,2020-01-11,0,Complete and submit by the deadline.
ASSIG11G17,TID0000094,7,GK,SKV Karala,2020-02-18,0,Complete and submit by the deadline.
ASSIG11E17,TID0000095,7,English,SKV Karala,2020-07-12,0,Complete and submit by the deadline.
ASSIG11M18,TID0000096,8,Maths,SKV Karala,2020-02-19,0,Complete and submit by the deadline.
ASSIG11S18,TID0000097,8,Science,SKV Karala,2020-04-14,0,Complete and submit by the deadline.
ASSIG11H18,TID0000098,8,Hindi,SKV Karala,2020-01-12,0,Complete and submit by the deadline.
ASSIG11G18,TID0000099,8,GK,SKV Karala,2020-03-13,0,Complete and submit by the deadline.
ASSIG11E18,TID0000100,8,English,SKV Karala,2020-08-13,0,Complete and submit by the deadline.
ASSIG11M19,TID0000101,9,Maths,SKV Karala,2020-01-19,0,Complete and submit by the deadline.
ASSIG11S19,TID0000102,9,Science,SKV Karala,2020-03-14,0,Complete and submit by the deadline.
ASSIG11H19,TID0000103,9,Hindi,SKV Karala,2020-01-17,0,Complete and submit by the deadline.
ASSIG11G19,TID0000104,9,GK,SKV Karala,2020-03-14,0,Complete and submit by the deadline.
ASSIG11E19,TID0000105,9,English,SKV Karala,2020-04-15,0,Complete and submit by the deadline.
ASSIG11M20,TID0000106,10,Maths,SKV Karala,2020-07-17,0,Complete and submit by the deadline.
ASSIG11S20,TID0000107,10,Science,SKV Karala,2020-04-15,0,Complete and submit by the deadline.
ASSIG11H20,TID0000108,10,Hindi,SKV Karala,2020-04-20,0,Complete and submit by the deadline.
ASSIG11G20,TID0000109,10,GK,SKV Karala,2020-02-17,0,Complete and submit by the deadline.
ASSIG11E20,TID0000110,10,English,SKV Karala,2020-08-13,0,Complete and submit by the deadline.
ASSIG11M21,TID0000111,11,Maths,SKV Karala,2020-08-15,0,Complete and submit by the deadline.
ASSIG11S21,TID0000112,11,Science,SKV Karala,2020-08-17,0,Complete and submit by the deadline.
ASSIG11H21,TID0000113,11,Hindi,SKV Karala,2020-01-14,0,Complete and submit by the deadline.
ASSIG11G21,TID0000114,11,GK,SKV Karala,2020-01-16,0,Complete and submit by the deadline.
ASSIG11E21,TID0000115,11,English,SKV Karala,2020-03-20,0,Complete and submit by the deadline.
ASSIG11M22,TID0000116,12,Maths,SKV Karala,2020-05-11,0,Complete and submit by the deadline.
ASSIG11S22,TID0000117,12,Science,SKV Karala,2020-04-15,0,Complete and submit by the deadline.
ASSIG11H22,TID0000118,12,Hindi,SKV Karala,2020-06-20,0,Complete and submit by the deadline.
ASSIG11G22,TID0000119,12,GK,SKV Karala,2020-09-17,0,Complete and submit by the deadline.
ASSIG11E22,TID0000120,12,English,SKV Karala,2020-06-16,0,Complete and submit by the deadline.
ASSIG21M11,TID0000121,1,Maths,SKV Begam Pur,2020-07-14,0,Complete and submit by the deadline.
ASSIG21S11,TID0000122,1,Science,SKV Begam Pur,2020-03-14,0,Complete and submit by the deadline.
ASSIG21H11,TID0000123,1,Hindi,SKV Begam Pur,2020-03-13,0,Complete and submit by the deadline.
ASSIG21G11,TID0000124,1,GK,SKV Begam Pur,2020-07-11,0,Complete and submit by the deadline.
ASSIG21E11,TID0000125,1,English,SKV Begam Pur,2020-06-12,0,Complete and submit by the deadline.
ASSIG21M12,TID0000126,2,Maths,SKV Begam Pur,2020-03-19,0,Complete and submit by the deadline.
ASSIG21S12,TID0000127,2,Science,SKV Begam Pur,2020-09-12,0,Complete and submit by the deadline.
ASSIG21H12,TID0000128,2,Hindi,SKV Begam Pur,2020-07-14,0,Complete and submit by the deadline.
ASSIG21G12,TID0000129,2,GK,SKV Begam Pur,2020-06-19,0,Complete and submit by the deadline.
ASSIG21E12,TID0000130,2,English,SKV Begam Pur,2020-05-15,0,Complete and submit by the deadline.
ASSIG21M13,TID0000131,3,Maths,SKV Begam Pur,2020-08-18,0,Complete and submit by the deadline.
ASSIG21S13,TID0000132,3,Science,SKV Begam Pur,2020-02-20,0,Complete and submit by the deadline.
ASSIG21H13,TID0000133,3,Hindi,SKV Begam Pur,2020-08-11,0,Complete and submit by the deadline.
ASSIG21G13,TID0000134,3,GK,SKV Begam Pur,2020-05-12,0,Complete and submit by the deadline.
ASSIG21E13,TID0000135,3,English,SKV Begam Pur,2020-05-14,0,Complete and submit by the deadline.
ASSIG21M14,TID0000136,4,Maths,SKV Begam Pur,2020-03-14,0,Complete and submit by the deadline.
ASSIG21S14,TID0000137,4,Science,SKV Begam Pur,2020-08-17,0,Complete and submit by the deadline.
ASSIG21H14,TID0000138,4,Hindi,SKV Begam Pur,2020-03-19,0,Complete and submit by the deadline.
ASSIG21G14,TID0000139,4,GK,SKV Begam Pur,2020-06-17,0,Complete and submit by the deadline.
ASSIG21E14,TID0000140,4,English,SKV Begam Pur,2020-01-17,0,Complete and submit by the deadline.
ASSIG21M15,TID0000141,5,Maths,SKV Begam Pur,2020-06-12,0,Complete and submit by the deadline.
ASSIG21S15,TID0000142,5,Science,SKV Begam Pur,2020-03-14,0,Complete and submit by the deadline.
ASSIG21H15,TID0000143,5,Hindi,SKV Begam Pur,2020-04-15,0,Complete and submit by the deadline.
ASSIG21G15,TID0000144,5,GK,SKV Begam Pur,2020-01-20,0,Complete and submit by the deadline.
ASSIG21E15,TID0000145,5,English,SKV Begam Pur,2020-02-13,0,Complete and submit by the deadline.
ASSIG21M16,TID0000146,6,Maths,SKV Begam Pur,2020-02-19,0,Complete and submit by the deadline.
ASSIG21S16,TID0000147,6,Science,SKV Begam Pur,2020-08-16,0,Complete and submit by the deadline.
ASSIG21H16,TID0000148,6,Hindi,SKV Begam Pur,2020-05-14,0,Complete and submit by the deadline.
ASSIG21G16,TID0000149,6,GK,SKV Begam Pur,2020-03-18,0,Complete and submit by the deadline.
ASSIG21E16,TID0000150,6,English,SKV Begam Pur,2020-02-20,0,Complete and submit by the deadline.
ASSIG21M17,TID0000151,7,Maths,SKV Begam Pur,2020-08-16,0,Complete and submit by the deadline.
ASSIG21S17,TID0000152,7,Science,SKV Begam Pur,2020-08-18,0,Complete and submit by the deadline.
ASSIG21H17,TID0000153,7,Hindi,SKV Begam Pur,2020-02-11,0,Complete and submit by the deadline.
ASSIG21G17,TID0000154,7,GK,SKV Begam Pur,2020-05-15,0,Complete and submit by the deadline.
ASSIG21E17,TID0000155,7,English,SKV Begam Pur,2020-09-17,0,Complete and submit by the deadline.
ASSIG21M18,TID0000156,8,Maths,SKV Begam Pur,2020-01-14,0,Complete and submit by the deadline.
ASSIG21S18,TID0000157,8,Science,SKV Begam Pur,2020-03-11,0,Complete and submit by the deadline.
ASSIG21H18,TID0000158,8,Hindi,SKV Begam Pur,2020-06-14,0,Complete and submit by the deadline.
ASSIG21G18,TID0000159,8,GK,SKV Begam Pur,2020-07-19,0,Complete and submit by the deadline.
ASSIG21E18,TID0000160,8,English,SKV Begam Pur,2020-09-14,0,Complete and submit by the deadline.
ASSIG21M19,TID0000161,9,Maths,SKV Begam Pur,2020-05-16,0,Complete and submit by the deadline.
ASSIG21S19,TID0000162,9,Science,SKV Begam Pur,2020-01-14,0,Complete and submit by the deadline.
ASSIG21H19,TID0000163,9,Hindi,SKV Begam Pur,2020-08-18,0,Complete and submit by the deadline.
ASSIG21G19,TID0000164,9,GK,SKV Begam Pur,2020-05-20,0,Complete and submit by the deadline.
ASSIG21E19,TID0000165,9,English,SKV Begam Pur,2020-09-16,0,Complete and submit by the deadline.
ASSIG21M20,TID0000166,10,Maths,SKV Begam Pur,2020-01-12,0,Complete and submit by the deadline.
ASSIG21S20,TID0000167,10,Science,SKV Begam Pur,2020-06-20,0,Complete and submit by the deadline.
ASSIG21H20,TID0000168,10,Hindi,SKV Begam Pur,2020-04-16,0,Complete and submit by the deadline.
ASSIG21G20,TID0000169,10,GK,SKV Begam Pur,2020-03-12,0,Complete and submit by the deadline.
ASSIG21E20,TID0000170,10,English,SKV Begam Pur,2020-08-19,0,Complete and submit by the deadline.
ASSIG21M21,TID0000171,11,Maths,SKV Begam Pur,2020-06-18,0,Complete and submit by the deadline.
ASSIG21S21,TID0000172,11,Science,SKV Begam Pur,2020-05-20,0,Complete and submit by the deadline.
ASSIG21H21,TID0000173,11,Hindi,SKV Begam Pur,2020-01-20,0,Complete and submit by the deadline.
ASSIG21G21,TID0000174,11,GK,SKV Begam Pur,2020-08-20,0,Complete and submit by the deadline.
ASSIG21E21,TID0000175,11,English,SKV Begam Pur,2020-05-11,0,Complete and submit by the deadline.
ASSIG21M22,TID0000176,12,Maths,SKV Begam Pur,2020-04-16,0,Complete and submit by the deadline.
ASSIG21S22,TID0000177,12,Science,SKV Begam Pur,2020-05-15,0,Complete and submit by the deadline.
ASSIG21H22,TID0000178,12,Hindi,SKV Begam Pur,2020-07-14,0,Complete and submit by the deadline.
ASSIG21G22,TID0000179,12,GK,SKV Begam Pur,2020-02-12,0,Complete and submit by the deadline.
ASSIG21E22,TID0000180,12,English,SKV Begam Pur,2020-09-16,0,Complete and submit by the deadline.
ASSIG31M11,TID0000181,1,Maths,SKV Kanhjawala,2020-06-16,0,Complete and submit by the deadline.
ASSIG31S11,TID0000182,1,Science,SKV Kanhjawala,2020-09-19,0,Complete and submit by the deadline.
ASSIG31H11,TID0000183,1,Hindi,SKV Kanhjawala,2020-06-18,0,Complete and submit by the deadline.
ASSIG31G11,TID0000184,1,GK,SKV Kanhjawala,2020-03-19,0,Complete and submit by the deadline.
ASSIG31E11,TID0000185,1,English,SKV Kanhjawala,2020-04-20,0,Complete and submit by the deadline.
ASSIG31M12,TID0000186,2,Maths,SKV Kanhjawala,2020-09-17,0,Complete and submit by the deadline.
ASSIG31S12,TID0000187,2,Science,SKV Kanhjawala,2020-07-18,0,Complete and submit by the deadline.
ASSIG31H12,TID0000188,2,Hindi,SKV Kanhjawala,2020-04-11,0,Complete and submit by the deadline.
ASSIG31G12,TID0000189,2,GK,SKV Kanhjawala,2020-04-20,0,Complete and submit by the deadline.
ASSIG31E12,TID0000190,2,English,SKV Kanhjawala,2020-02-17,0,Complete and submit by the deadline.
ASSIG31M13,TID0000191,3,Maths,SKV Kanhjawala,2020-04-13,0,Complete and submit by the deadline.
ASSIG31S13,TID0000192,3,Science,SKV Kanhjawala,2020-02-11,0,Complete and submit by the deadline.
ASSIG31H13,TID0000193,3,Hindi,SKV Kanhjawala,2020-02-18,0,Complete and submit by the deadline.
ASSIG31G13,TID0000194,3,GK,SKV Kanhjawala,2020-05-19,0,Complete and submit by the deadline.
ASSIG31E13,TID0000195,3,English,SKV Kanhjawala,2020-01-16,0,Complete and submit by the deadline.
ASSIG31M14,TID0000196,4,Maths,SKV Kanhjawala,2020-09-12,0,Complete and submit by the deadline.
ASSIG31S14,TID0000197,4,Science,SKV Kanhjawala,2020-04-19,0,Complete and submit by the deadline.
ASSIG31H14,TID0000198,4,Hindi,SKV Kanhjawala,2020-07-14,0,Complete and submit by the deadline.
ASSIG31G14,TID0000199,4,GK,SKV Kanhjawala,2020-07-16,0,Complete and submit by the deadline.
ASSIG31E14,TID0000200,4,English,SKV Kanhjawala,2020-03-14,0,Complete and submit by the deadline.
ASSIG31M15,TID0000201,5,Maths,SKV Kanhjawala,2020-05-20,0,Complete and submit by the deadline.
ASSIG31S15,TID0000202,5,Science,SKV Kanhjawala,2020-02-11,0,Complete and submit by the deadline.
ASSIG31H15,TID0000203,5,Hindi,SKV Kanhjawala,2020-07-14,0,Complete and submit by the deadline.
ASSIG31G15,TID0000204,5,GK,SKV Kanhjawala,2020-04-20,0,Complete and submit by the deadline.
ASSIG31E15,TID0000205,5,English,SKV Kanhjawala,2020-08-20,0,Complete and submit by the deadline.
ASSIG31M16,TID0000206,6,Maths,SKV Kanhjawala,2020-02-19,0,Complete and submit by the deadline.
ASSIG31S16,TID0000207,6,Science,SKV Kanhjawala,2020-03-18,0,Complete and submit by the deadline.
ASSIG31H16,TID0000208,6,Hindi,SKV Kanhjawala,2020-07-15,0,Complete and submit by the deadline.
ASSIG31G16,TID0000209,6,GK,SKV Kanhjawala,2020-07-19,0,Complete and submit by the deadline.
ASSIG31E16,TID0000210,6,English,SKV Kanhjawala,2020-08-15,0,Complete and submit by the deadline.
ASSIG31M17,TID0000211,7,Maths,SKV Kanhjawala,2020-05-17,0,Complete and submit by the deadline.
ASSIG31S17,TID0000212,7,Science,SKV Kanhjawala,2020-09-14,0,Complete and submit by the deadline.
ASSIG31H17,TID0000213,7,Hindi,SKV Kanhjawala,2020-03-12,0,Complete and submit by the deadline.
ASSIG31G17,TID0000214,7,GK,SKV Kanhjawala,2020-09-11,0,Complete and submit by the deadline.
ASSIG31E17,TID0000215,7,English,SKV Kanhjawala,2020-08-12,0,Complete and submit by the deadline.
ASSIG31M18,TID0000216,8,Maths,SKV Kanhjawala,2020-03-11,0,Complete and submit by the deadline.
ASSIG31S18,TID0000217,8,Science,SKV Kanhjawala,2020-09-15,0,Complete and submit by the deadline.
ASSIG31H18,TID0000218,8,Hindi,SKV Kanhjawala,2020-01-16,0,Complete and submit by the deadline.
ASSIG31G18,TID0000219,8,GK,SKV Kanhjawala,2020-06-12,0,Complete and submit by the deadline.
ASSIG31E18,TID0000220,8,English,SKV Kanhjawala,2020-02-13,0,Complete and submit by the deadline.
ASSIG31M19,TID0000221,9,Maths,SKV Kanhjawala,2020-05-16,0,Complete and submit by the deadline.
ASSIG31S19,TID0000222,9,Science,SKV Kanhjawala,2020-08-15,0,Complete and submit by the deadline.
ASSIG31H19,TID0000223,9,Hindi,SKV Kanhjawala,2020-08-15,0,Complete and submit by the deadline.
ASSIG31G19,TID0000224,9,GK,SKV Kanhjawala,2020-08-17,0,Complete and submit by the deadline.
ASSIG31E19,TID0000225,9,English,SKV Kanhjawala,2020-09-13,0,Complete and submit by the deadline.
ASSIG31M20,TID0000226,10,Maths,SKV Kanhjawala,2020-01-15,0,Complete and submit by the deadline.
ASSIG31S20,TID0000227,10,Science,SKV Kanhjawala,2020-07-16,0,Complete and submit by the deadline.
ASSIG31H20,TID0000228,10,Hindi,SKV Kanhjawala,2020-02-11,0,Complete and submit by the deadline.
ASSIG31G20,TID0000229,10,GK,SKV Kanhjawala,2020-06-18,0,Complete and submit by the deadline.
ASSIG31E20,TID0000230,10,English,SKV Kanhjawala,2020-03-14,0,Complete and submit by the deadline.
ASSIG31M21,TID0000231,11,Maths,SKV Kanhjawala,2020-08-18,0,Complete and submit by the deadline.
ASSIG31S21,TID0000232,11,Science,SKV Kanhjawala,2020-07-16,0,Complete and submit by the deadline.
ASSIG31H21,TID0000233,11,Hindi,SKV Kanhjawala,2020-07-18,0,Complete and submit by the deadline.
ASSIG31G21,TID0000234,11,GK,SKV Kanhjawala,2020-06-19,0,Complete and submit by the deadline.
ASSIG31E21,TID0000235,11,English,SKV Kanhjawala,2020-07-17,0,Complete and submit by the deadline.
ASSIG31M22,TID0000236,12,Maths,SKV Kanhjawala,2020-04-20,0,Complete and submit by the deadline.
ASSIG31S22,TID0000237,12,Science,SKV Kanhjawala,2020-01-16,0,Complete and submit by the deadline.
ASSIG31H22,TID0000238,12,Hindi,SKV Kanhjawala,2020-09-19,0,Complete and submit by the deadline.
ASSIG31G22,TID0000239,12,GK,SKV Kanhjawala,2020-01-18,0,Complete and submit by the deadline.
ASSIG31E22,TID0000240,12,English,SKV Kanhjawala,2020-04-20,0,Complete and submit by the deadline.
ASSIG41M11,TID0000241,1,Maths,SKV Avantika,2020-09-20,0,Complete and submit by the deadline.
ASSIG41S11,TID0000242,1,Science,SKV Avantika,2020-05-11,0,Complete and submit by the deadline.
ASSIG41H11,TID0000243,1,Hindi,SKV Avantika,2020-02-11,0,Complete and submit by the deadline.
ASSIG41G11,TID0000244,1,GK,SKV Avantika,2020-06-19,0,Complete and submit by the deadline.
ASSIG41E11,TID0000245,1,English,SKV Avantika,2020-07-20,0,Complete and submit by the deadline.
